Date,Time,Open,High,Low,Close,Volume
2018.02.23,17:00,6.33006,6.33311,6.32844,6.33039,3669
2018.02.23,18:00,6.33045,6.33289,6.3284,6.33094,2454
2018.02.23,19:00,6.33084,6.33094,6.32524,6.32534,1123
2018.02.23,20:00,6.3252,6.32875,6.32404,6.3282,1007
2018.02.23,21:00,6.32818,6.32892,6.32344,6.32383,1195
2018.02.23,22:00,6.32392,6.32614,6.3231,6.32582,809
2018.02.26,1:00,6.33033,6.33052,6.32804,6.32811,1660
2018.02.26,2:00,6.32815,6.32819,6.32083,6.3229,2998
2018.02.26,3:00,6.32285,6.32344,6.31391,6.31707,3375
2018.02.26,4:00,6.31697,6.31784,6.31064,6.31355,2916
2018.02.26,5:00,6.31358,6.31484,6.31252,6.31349,1558
2018.02.26,6:00,6.31347,6.31664,6.31308,6.31394,1158
2018.02.26,7:00,6.31404,6.31484,6.30614,6.30646,1674
2018.02.26,8:00,6.30647,6.31014,6.30434,6.30813,2323
2018.02.26,9:00,6.30813,6.31134,6.30164,6.30534,3356
2018.02.26,10:00,6.30524,6.30824,6.30363,6.30662,2960
2018.02.26,11:00,6.30662,6.30704,6.30063,6.30257,2262
2018.02.26,12:00,6.30255,6.30435,6.29975,6.30105,1658
2018.02.26,13:00,6.30104,6.30764,6.30044,6.30604,1667
2018.02.26,14:00,6.30604,6.30814,6.30193,6.306,1829
2018.02.26,15:00,6.306,6.30894,6.3035,6.3077,2557
2018.02.26,16:00,6.3077,6.31445,6.30718,6.31141,3587
2018.02.26,17:00,6.31148,6.31482,6.31003,6.31082,3510
2018.02.26,18:00,6.31082,6.31171,6.30485,6.30597,2455
2018.02.26,19:00,6.30597,6.3068,6.29309,6.29309,1605
2018.02.26,20:00,6.29302,6.30061,6.29302,6.29934,1268
2018.02.26,21:00,6.29934,6.30114,6.2933,6.29824,828
2018.02.26,22:00,6.29824,6.3002,6.29374,6.29514,1728
2018.02.27,1:00,6.29471,6.29902,6.2947,6.29826,979
2018.02.27,2:00,6.29826,6.30106,6.29483,6.29697,2234
2018.02.27,3:00,6.29694,6.29946,6.28696,6.28944,3369
2018.02.27,4:00,6.28951,6.29674,6.28774,6.29654,2435
2018.02.27,5:00,6.29641,6.30034,6.29552,6.29824,1846
2018.02.27,6:00,6.29822,6.29944,6.29803,6.29906,724
2018.02.27,7:00,6.29894,6.3021,6.29733,6.30164,1140
2018.02.27,8:00,6.30166,6.30544,6.30013,6.30145,2400
2018.02.27,9:00,6.30145,6.30554,6.29997,6.30414,2850
2018.02.27,10:00,6.30404,6.30614,6.30214,6.30572,2068
2018.02.27,11:00,6.30562,6.30894,6.30415,6.30567,2093
2018.02.27,12:00,6.30567,6.30808,6.30377,6.30565,2128
2018.02.27,13:00,6.30579,6.30586,6.30147,6.30299,1706
2018.02.27,14:00,6.30299,6.30454,6.30248,6.30445,1025
2018.02.27,15:00,6.30442,6.31121,6.30424,6.30828,4487
2018.02.27,16:00,6.30828,6.31298,6.30405,6.31258,4671
2018.02.27,17:00,6.31282,6.32425,6.31046,6.32096,5443
2018.02.27,18:00,6.32097,6.32256,6.31502,6.31995,3959
2018.02.27,19:00,6.32003,6.32471,6.31648,6.31754,1923
2018.02.27,20:00,6.31744,6.31814,6.31592,6.31688,1168
2018.02.27,21:00,6.31688,6.32064,6.31656,6.32004,1184
2018.02.27,22:00,6.32005,6.32484,6.31843,6.32455,1359
2018.02.28,1:00,6.32547,6.32713,6.32434,6.32711,639
2018.02.28,2:00,6.32708,6.32755,6.32144,6.32354,2540
2018.02.28,3:00,6.32353,6.33104,6.32214,6.32847,4147
2018.02.28,4:00,6.32849,6.33204,6.32574,6.32834,2845
2018.02.28,5:00,6.32822,6.32894,6.32528,6.32774,1798
2018.02.28,6:00,6.32784,6.32824,6.32497,6.32772,1085
2018.02.28,7:00,6.32778,6.33067,6.32639,6.32827,1511
2018.02.28,8:00,6.32836,6.33134,6.32502,6.32618,2438
2018.02.28,9:00,6.32618,6.32954,6.32513,6.32831,2480
2018.02.28,10:00,6.32848,6.33054,6.32493,6.32589,2829
2018.02.28,11:00,6.32587,6.32764,6.32061,6.32075,2556
2018.02.28,12:00,6.32081,6.32234,6.31866,6.32181,1859
2018.02.28,13:00,6.32182,6.32564,6.32028,6.32534,1987
2018.02.28,14:00,6.32534,6.32604,6.32197,6.32364,2017
2018.02.28,15:00,6.32362,6.32724,6.32309,6.32497,3144
2018.02.28,16:00,6.32496,6.33056,6.3221,6.32785,3981
2018.02.28,17:00,6.32788,6.33264,6.32573,6.32907,4919
2018.02.28,18:00,6.32907,6.32973,6.32278,6.32587,2784
2018.02.28,19:00,6.32587,6.32593,6.32127,6.32498,1303
2018.02.28,20:00,6.325,6.32842,6.32374,6.32397,849
2018.02.28,21:00,6.32396,6.32807,6.32302,6.3269,838
2018.02.28,22:00,6.3269,6.32853,6.32534,6.32827,1142
2018.03.01,1:00,6.33116,6.33431,6.33116,6.33313,661
2018.03.01,2:00,6.33316,6.33724,6.33122,6.33556,2225
2018.03.01,3:00,6.33554,6.33787,6.33314,6.33434,2397
2018.03.01,4:00,6.33444,6.34374,6.33444,6.34107,2831
2018.03.01,5:00,6.34104,6.34156,6.33764,6.33872,1820
2018.03.01,6:00,6.33874,6.34084,6.33717,6.33963,1138
2018.03.01,7:00,6.33962,6.34149,6.33864,6.34137,1234
2018.03.01,8:00,6.34135,6.34454,6.33884,6.33929,1995
2018.03.01,9:00,6.33929,6.34444,6.339,6.34416,2738
2018.03.01,10:00,6.34619,6.34874,6.34387,6.34726,799
2018.03.01,11:00,6.34726,6.35244,6.34726,6.35179,2350
2018.03.01,12:00,6.35179,6.35373,6.35024,6.35373,1882
2018.03.01,13:00,6.35372,6.35382,6.35024,6.35234,1662
2018.03.01,14:00,6.35234,6.35814,6.35077,6.35692,2168
2018.03.01,15:00,6.35692,6.36124,6.3565,6.35892,3565
2018.03.01,16:00,6.35893,6.36454,6.35806,6.36319,3553
2018.03.01,17:00,6.36289,6.36752,6.35148,6.36126,5912
2018.03.01,18:00,6.36124,6.36314,6.34784,6.34964,3620
2018.03.01,19:00,6.34964,6.35603,6.34914,6.35206,2079
2018.03.01,20:00,6.35197,6.363,6.35187,6.36076,2456
2018.03.01,21:00,6.36076,6.36284,6.34663,6.34738,3377
2018.03.01,22:00,6.34763,6.35044,6.34595,6.34999,2790
2018.03.02,1:00,6.34524,6.34782,6.34174,6.34509,705
2018.03.02,2:00,6.34504,6.35013,6.34324,6.34818,2039
2018.03.02,3:00,6.34804,6.35094,6.3416,6.35064,3779
2018.03.02,4:00,6.35054,6.36494,6.35014,6.35918,4659
2018.03.02,5:00,6.35915,6.35943,6.35432,6.35473,1665
2018.03.02,6:00,6.3547,6.3553,6.35268,6.35437,1054
2018.03.02,7:00,6.35435,6.35675,6.34814,6.35034,1899
2018.03.02,8:00,6.3502,6.35462,6.34974,6.35065,2613
2018.03.02,9:00,6.35067,6.35084,6.34446,6.34822,3144
2018.03.02,10:00,6.34821,6.35144,6.34406,6.34646,2972
2018.03.02,11:00,6.34646,6.34974,6.34507,6.34784,2641
2018.03.02,12:00,6.34768,6.35084,6.34343,6.3457,2310
2018.03.02,13:00,6.34568,6.34896,6.34197,6.3482,2931
2018.03.02,14:00,6.34814,6.34913,6.34272,6.34788,2947
2018.03.02,15:00,6.34797,6.34944,6.34404,6.34418,3679
2018.03.02,16:00,6.3442,6.3491,6.34184,6.34706,4054
2018.03.02,17:00,6.3474,6.34897,6.34415,6.34606,3717
2018.03.02,18:00,6.34611,6.34785,6.33899,6.33906,2472
2018.03.02,19:00,6.33909,6.33955,6.32517,6.32537,2370
2018.03.02,20:00,6.32537,6.33142,6.32532,6.32947,1656
2018.03.02,21:00,6.32949,6.32949,6.32655,6.32676,1016
2018.03.02,22:00,6.32677,6.33015,6.32202,6.3253,1568
2018.03.05,1:00,6.32695,6.33445,6.32645,6.32857,3021
2018.03.05,2:00,6.32856,6.32861,6.32177,6.32746,4834
2018.03.05,3:00,6.32741,6.33051,6.32588,6.32924,2898
2018.03.05,4:00,6.32933,6.33411,6.32589,6.33277,3002
2018.03.05,5:00,6.33269,6.33438,6.33166,6.33271,2279
2018.03.05,6:00,6.33272,6.3339,6.33125,6.33239,1890
2018.03.05,7:00,6.3324,6.33487,6.33164,6.33307,2271
2018.03.05,8:00,6.33309,6.33835,6.33239,6.33603,6022
2018.03.05,9:00,6.33603,6.3403,6.33526,6.34003,6168
2018.03.05,10:00,6.34011,6.34202,6.33661,6.33781,7061
2018.03.05,11:00,6.3378,6.34138,6.33581,6.34035,4336
2018.03.05,12:00,6.34034,6.34048,6.3343,6.33456,4317
2018.03.05,13:00,6.33456,6.33947,6.33398,6.33859,3685
2018.03.05,14:00,6.33852,6.34073,6.33702,6.339,5019
2018.03.05,15:00,6.33902,6.34027,6.33794,6.33938,5733
2018.03.05,16:00,6.33943,6.34277,6.33856,6.3412,5350
2018.03.05,17:00,6.3412,6.34281,6.33771,6.33827,4623
2018.03.05,18:00,6.33827,6.33994,6.3341,6.33539,3229
2018.03.05,19:00,6.33539,6.33878,6.3346,6.33492,2061
2018.03.05,20:00,6.33494,6.336,6.33411,6.33521,1300
2018.03.05,21:00,6.3352,6.33541,6.33376,6.33391,820
2018.03.05,22:00,6.33391,6.33657,6.3333,6.3335,833
2018.03.06,1:00,6.33266,6.33505,6.33021,6.33033,1577
2018.03.06,2:00,6.33053,6.33083,6.32577,6.32703,3053
2018.03.06,3:00,6.32703,6.33372,6.32659,6.3324,4362
2018.03.06,4:00,6.33243,6.33991,6.33191,6.33746,3984
2018.03.06,5:00,6.33745,6.3395,6.33709,6.33826,2496
2018.03.06,6:00,6.33824,6.33932,6.33691,6.33724,1552
2018.03.06,7:00,6.3372,6.33828,6.33414,6.33661,2120
2018.03.06,8:00,6.33661,6.34455,6.33402,6.34391,6090
2018.03.06,9:00,6.34394,6.34461,6.34071,6.34207,6347
2018.03.06,10:00,6.34207,6.34271,6.3378,6.34025,6200
2018.03.06,11:00,6.34029,6.34064,6.33875,6.33895,3835
2018.03.06,12:00,6.33896,6.34074,6.33861,6.33925,3449
2018.03.06,13:00,6.33924,6.34041,6.3253,6.32725,9679
2018.03.06,14:00,6.32723,6.3284,6.3187,6.32009,6461
2018.03.06,15:00,6.32009,6.32124,6.31579,6.31808,6186
2018.03.06,16:00,6.31806,6.32209,6.31512,6.31863,4774
2018.03.06,17:00,6.31862,6.3213,6.317,6.31702,5067
2018.03.06,18:00,6.317,6.31702,6.30941,6.31061,4513
2018.03.06,19:00,6.31061,6.31417,6.30556,6.3062,4848
2018.03.06,20:00,6.30612,6.3133,6.30612,6.30976,3370
2018.03.06,21:00,6.30981,6.31227,6.309,6.3121,946
2018.03.06,22:00,6.3121,6.31269,6.30914,6.3099,1045
2018.03.07,1:00,6.30772,6.3265,6.30714,6.32352,4037
2018.03.07,2:00,6.3235,6.32884,6.32232,6.32347,5149
2018.03.07,3:00,6.32346,6.32543,6.31982,6.32494,5691
2018.03.07,4:00,6.32492,6.32492,6.31845,6.3187,4289
2018.03.07,5:00,6.3187,6.32299,6.3168,6.3226,3919
2018.03.07,6:00,6.3226,6.32424,6.3221,6.32368,1611
2018.03.07,7:00,6.32367,6.32367,6.32075,6.3217,2794
2018.03.07,8:00,6.3217,6.32227,6.31496,6.31772,7765
2018.03.07,9:00,6.31772,6.32258,6.31772,6.32155,6282
2018.03.07,10:00,6.32175,6.32267,6.31741,6.31852,7407
2018.03.07,11:00,6.31852,6.31957,6.31574,6.31717,5897
2018.03.07,12:00,6.31717,6.31823,6.31239,6.3148,4903
2018.03.07,13:00,6.3148,6.31915,6.31429,6.31912,6293
2018.03.07,14:00,6.31909,6.32015,6.31651,6.31733,6577
2018.03.07,15:00,6.31733,6.32191,6.31481,6.3189,9622
2018.03.07,16:00,6.31891,6.32184,6.31738,6.3215,5206
2018.03.07,17:00,6.32156,6.32354,6.31893,6.3222,5859
2018.03.07,18:00,6.32215,6.32723,6.32149,6.32597,4965
2018.03.07,19:00,6.32597,6.32669,6.3168,6.3168,4179
2018.03.07,20:00,6.31682,6.32256,6.31682,6.3198,1985
2018.03.07,21:00,6.31981,6.32206,6.31743,6.3184,1320
2018.03.07,22:00,6.31857,6.32129,6.31831,6.32071,2487
2018.03.08,1:00,6.31828,6.32111,6.31764,6.32031,2350
2018.03.08,2:00,6.32031,6.32403,6.31981,6.32369,2670
2018.03.08,3:00,6.32372,6.33431,6.32305,6.33161,4725
2018.03.08,4:00,6.33166,6.33266,6.32855,6.33081,3540
2018.03.08,5:00,6.33081,6.33131,6.32335,6.32368,3948
2018.03.08,6:00,6.32368,6.32386,6.32101,6.32257,2347
2018.03.08,7:00,6.3225,6.32628,6.32231,6.32541,3069
2018.03.08,8:00,6.32541,6.32828,6.32413,6.32784,3573
2018.03.08,9:00,6.3278,6.32982,6.3249,6.32626,5021
2018.03.08,10:00,6.32626,6.33286,6.32545,6.33251,6680
2018.03.08,11:00,6.33253,6.33826,6.33171,6.33731,7608
2018.03.08,12:00,6.33731,6.33791,6.33434,6.33557,5478
2018.03.08,13:00,6.33553,6.34068,6.33553,6.33912,4837
2018.03.08,14:00,6.33916,6.33942,6.3319,6.3351,4065
2018.03.08,15:00,6.3351,6.33861,6.3327,6.33553,7301
2018.03.08,16:00,6.33551,6.34133,6.33528,6.34128,5633
2018.03.08,17:00,6.34121,6.34486,6.34107,6.34399,4650
2018.03.08,18:00,6.34397,6.34459,6.34019,6.34328,4349
2018.03.08,19:00,6.34328,6.34376,6.34062,6.34219,2673
2018.03.08,20:00,6.34224,6.3432,6.34097,6.34162,1642
2018.03.08,21:00,6.34162,6.34337,6.3407,6.34313,1893
2018.03.08,22:00,6.34313,6.34343,6.34143,6.34261,1476
2018.03.09,1:00,6.34336,6.3449,6.34138,6.34431,5460
2018.03.09,2:00,6.34384,6.3445,6.33954,6.34386,2078
2018.03.09,3:00,6.34406,6.35236,6.34351,6.34851,3301
2018.03.09,4:00,6.34852,6.34933,6.34447,6.34447,2627
2018.03.09,5:00,6.34447,6.34517,6.34151,6.34287,2985
2018.03.09,6:00,6.34287,6.34291,6.34147,6.34147,1322
2018.03.09,7:00,6.34142,6.34347,6.34141,6.34292,1950
2018.03.09,8:00,6.34282,6.34325,6.33787,6.33862,4451
2018.03.09,9:00,6.33862,6.34061,6.33422,6.33501,6454
2018.03.09,10:00,6.33496,6.33877,6.3345,6.33711,7196
2018.03.09,11:00,6.33716,6.3381,6.33223,6.3342,6934
2018.03.09,12:00,6.33416,6.3352,6.33231,6.33395,4507
2018.03.09,13:00,6.33395,6.33675,6.33395,6.33624,2878
2018.03.09,14:00,6.33624,6.337,6.33492,6.33631,3752
2018.03.09,15:00,6.33631,6.33935,6.3277,6.32871,8737
2018.03.09,16:00,6.32871,6.32948,6.3219,6.32196,6176
2018.03.09,17:00,6.32196,6.32577,6.3205,6.32304,5870
2018.03.09,18:00,6.32297,6.32492,6.3205,6.32161,3617
2018.03.09,19:00,6.32161,6.32401,6.3202,6.32386,2241
2018.03.09,20:00,6.32386,6.32429,6.3223,6.32366,1083
2018.03.09,21:00,6.32366,6.32387,6.32203,6.32293,831
2018.03.09,22:00,6.32296,6.32582,6.32274,6.32499,1861
2018.03.12,1:00,6.31855,6.32492,6.31855,6.32361,43
2018.03.12,2:00,6.3251,6.32674,6.32417,6.32585,555
2018.03.12,3:00,6.32571,6.32642,6.32111,6.32137,2124
2018.03.12,4:00,6.32138,6.32467,6.32088,6.32236,4002
2018.03.12,5:00,6.3224,6.32661,6.32031,6.32531,2773
2018.03.12,6:00,6.32531,6.32794,6.32466,6.32643,1841
2018.03.12,7:00,6.32643,6.32697,6.32421,6.32571,1941
2018.03.12,8:00,6.3257,6.33041,6.32566,6.32963,2652
2018.03.12,9:00,6.32962,6.32983,6.32498,6.3255,3679
2018.03.12,10:00,6.32548,6.3264,6.31845,6.32145,6090
2018.03.12,11:00,6.32145,6.32342,6.31986,6.32171,5140
2018.03.12,12:00,6.32171,6.32501,6.32131,6.3248,3942
2018.03.12,13:00,6.3248,6.32717,6.32335,6.32532,4476
2018.03.12,14:00,6.32541,6.3295,6.32402,6.32852,3866
2018.03.12,15:00,6.3285,6.32927,6.32611,6.32688,5553
2018.03.12,16:00,6.32689,6.32998,6.32541,6.32594,5880
2018.03.12,17:00,6.32594,6.32679,6.324,6.324,3404
2018.03.12,18:00,6.324,6.32541,6.32232,6.32263,3799
2018.03.12,19:00,6.32265,6.32532,6.32135,6.32494,2793
2018.03.12,20:00,6.32493,6.32542,6.32198,6.32267,1449
2018.03.12,21:00,6.32283,6.32323,6.32088,6.32193,627
2018.03.12,22:00,6.32193,6.32227,6.32075,6.32181,707
2018.03.13,1:00,6.31952,6.32489,6.31952,6.32252,495
2018.03.13,2:00,6.32252,6.32293,6.31736,6.3179,2590
2018.03.13,3:00,6.31798,6.31825,6.31516,6.31686,1962
2018.03.13,4:00,6.31686,6.32063,6.31482,6.3184,2244
2018.03.13,5:00,6.31838,6.32235,6.31766,6.32162,2846
2018.03.13,6:00,6.32161,6.32479,6.32123,6.3247,2353
2018.03.13,7:00,6.32471,6.32691,6.32394,6.3257,1446
2018.03.13,8:00,6.3258,6.3269,6.32474,6.32681,2328
2018.03.13,9:00,6.32684,6.3311,6.32485,6.33057,4491
2018.03.13,10:00,6.33052,6.33252,6.32811,6.33004,3696
2018.03.13,11:00,6.33004,6.33107,6.32671,6.32706,5016
2018.03.13,12:00,6.32704,6.3291,6.32616,6.32661,4042
2018.03.13,13:00,6.3266,6.32756,6.32313,6.32603,4718
2018.03.13,14:00,6.32601,6.32976,6.32601,6.32846,3658
2018.03.13,15:00,6.32847,6.32857,6.31773,6.32129,8058
2018.03.13,16:00,6.32129,6.32137,6.31618,6.31854,8196
2018.03.13,17:00,6.31843,6.32463,6.3164,6.31872,5513
2018.03.13,18:00,6.31872,6.3214,6.31375,6.31404,6836
2018.03.13,19:00,6.31404,6.31868,6.31365,6.31426,6573
2018.03.13,20:00,6.31425,6.31673,6.31251,6.31537,3727
2018.03.13,21:00,6.31542,6.32134,6.314,6.31867,2389
2018.03.13,22:00,6.31873,6.32822,6.31873,6.3226,1580
2018.03.14,1:00,6.32332,6.32826,6.32296,6.32546,310
2018.03.14,2:00,6.32546,6.32546,6.32281,6.32434,1179
2018.03.14,3:00,6.3244,6.32682,6.3199,6.32005,2824
2018.03.14,4:00,6.32005,6.32328,6.31799,6.31874,2872
2018.03.14,5:00,6.3187,6.31873,6.30941,6.31165,4896
2018.03.14,6:00,6.31174,6.31357,6.3103,6.31253,3237
2018.03.14,7:00,6.31252,6.31283,6.31094,6.31132,1283
2018.03.14,8:00,6.3114,6.31192,6.3082,6.31192,2070
2018.03.14,9:00,6.31188,6.31605,6.31108,6.31216,4387
2018.03.14,10:00,6.31216,6.31501,6.31102,6.31112,4124
2018.03.14,11:00,6.31118,6.31454,6.31033,6.31296,6977
2018.03.14,12:00,6.31305,6.31309,6.30951,6.31113,5366
2018.03.14,13:00,6.31113,6.31165,6.3073,6.3074,4810
2018.03.14,14:00,6.30741,6.30748,6.3001,6.30067,5075
2018.03.14,15:00,6.30067,6.30772,6.3002,6.30665,6428
2018.03.14,16:00,6.30661,6.3097,6.30349,6.30803,8100
2018.03.14,17:00,6.30804,6.31112,6.3067,6.30707,4609
2018.03.14,18:00,6.30707,6.3116,6.30591,6.30691,4687
2018.03.14,19:00,6.30691,6.30785,6.30331,6.30607,2734
2018.03.14,20:00,6.30615,6.30657,6.30226,6.3058,1522
2018.03.14,21:00,6.3058,6.30652,6.30055,6.30181,1505
2018.03.14,22:00,6.3018,6.30309,6.30079,6.30281,1047
2018.03.15,1:00,6.30568,6.30763,6.30345,6.30543,1165
2018.03.15,2:00,6.30548,6.30683,6.30223,6.30334,10186
2018.03.15,3:00,6.30335,6.3064,6.30031,6.30032,2383
2018.03.15,4:00,6.30037,6.30531,6.29912,6.30441,4106
2018.03.15,5:00,6.30441,6.3086,6.304,6.30725,3539
2018.03.15,6:00,6.3073,6.30823,6.30503,6.30618,1814
2018.03.15,7:00,6.30622,6.30873,6.30573,6.30782,1146
2018.03.15,8:00,6.30791,6.31039,6.30653,6.30953,1784
2018.03.15,9:00,6.30954,6.31126,6.30836,6.31064,3636
2018.03.15,10:00,6.31064,6.3176,6.31016,6.31635,6037
2018.03.15,11:00,6.31635,6.31779,6.3139,6.31457,5762
2018.03.15,12:00,6.3146,6.31547,6.31161,6.31216,6506
2018.03.15,13:00,6.31216,6.31388,6.31,6.31372,3283
2018.03.15,14:00,6.31379,6.31631,6.31153,6.31403,5706
2018.03.15,15:00,6.31405,6.31826,6.31299,6.31716,7212
2018.03.15,16:00,6.31716,6.32364,6.3169,6.32014,8003
2018.03.15,17:00,6.32015,6.3217,6.31799,6.31822,5803
2018.03.15,18:00,6.31822,6.32599,6.31643,6.32528,5894
2018.03.15,19:00,6.32528,6.32612,6.32201,6.3231,4005
2018.03.15,20:00,6.32307,6.32547,6.3227,6.32286,1509
2018.03.15,21:00,6.32291,6.32885,6.32291,6.32807,1843
2018.03.15,22:00,6.32805,6.32914,6.32753,6.3284,1177
2018.03.16,1:00,6.32869,6.32875,6.32747,6.32828,126
2018.03.16,2:00,6.32828,6.32922,6.3279,6.32902,554
2018.03.16,3:00,6.32904,6.33369,6.3276,6.33002,2643
2018.03.16,4:00,6.33016,6.33406,6.32521,6.32794,3441
2018.03.16,5:00,6.32794,6.32954,6.32623,6.32831,3427
2018.03.16,6:00,6.32831,6.3286,6.32475,6.3251,2111
2018.03.16,7:00,6.32518,6.32556,6.32346,6.32432,1896
2018.03.16,8:00,6.32431,6.32535,6.32406,6.32491,1041
2018.03.16,9:00,6.32491,6.32491,6.31794,6.31945,4847
2018.03.16,10:00,6.31948,6.32345,6.31847,6.32204,4076
2018.03.16,11:00,6.32204,6.32417,6.32062,6.32201,5428
2018.03.16,12:00,6.32202,6.32386,6.3197,6.3228,4810
2018.03.16,13:00,6.32274,6.32458,6.32079,6.32414,4555
2018.03.16,14:00,6.32414,6.32707,6.3239,6.3256,4619
2018.03.16,15:00,6.3256,6.3263,6.32207,6.3251,5426
2018.03.16,16:00,6.325,6.32946,6.32399,6.32838,6790
2018.03.16,17:00,6.32839,6.33339,6.32818,6.33302,4750
2018.03.16,18:00,6.33304,6.33368,6.32835,6.32953,6760
2018.03.16,19:00,6.32943,6.32997,6.324,6.32477,4392
2018.03.16,20:00,6.32494,6.32971,6.32478,6.32704,1510
2018.03.16,21:00,6.32692,6.32771,6.32597,6.32723,905
2018.03.16,22:00,6.32723,6.32731,6.32297,6.32402,1034
2018.03.19,1:00,6.32182,6.32732,6.32182,6.3272,833
2018.03.19,2:00,6.32708,6.33298,6.32708,6.33241,1634
2018.03.19,3:00,6.33244,6.33323,6.32803,6.33313,3375
2018.03.19,4:00,6.33313,6.33794,6.33272,6.33497,3479
2018.03.19,5:00,6.33497,6.33516,6.3308,6.33142,2729
2018.03.19,6:00,6.33142,6.33186,6.32877,6.32973,1917
2018.03.19,7:00,6.32973,6.33155,6.32907,6.33146,1196
2018.03.19,8:00,6.33146,6.33306,6.3307,6.33197,1363
2018.03.19,9:00,6.33193,6.33251,6.32905,6.3295,2894
2018.03.19,10:00,6.3295,6.32985,6.32635,6.32857,3802
2018.03.19,11:00,6.32847,6.33118,6.32829,6.33079,4706
2018.03.19,12:00,6.33079,6.33217,6.3286,6.33021,3841
2018.03.19,13:00,6.33021,6.33045,6.3272,6.33002,4866
2018.03.19,14:00,6.33003,6.33325,6.3298,6.3315,4709
2018.03.19,15:00,6.33154,6.33156,6.32405,6.3292,8068
2018.03.19,16:00,6.32922,6.33154,6.32232,6.3262,6857
2018.03.19,17:00,6.3262,6.32684,6.32338,6.32354,3636
2018.03.19,18:00,6.32358,6.32528,6.3218,6.32222,4690
2018.03.19,19:00,6.32234,6.32342,6.32021,6.32144,2909
2018.03.19,20:00,6.32141,6.32204,6.31991,6.32031,1439
2018.03.19,21:00,6.32031,6.32078,6.3175,6.31773,1978
2018.03.19,22:00,6.31774,6.32161,6.31773,6.3183,2280
2018.03.20,1:00,6.32006,6.32048,6.31992,6.31992,912
2018.03.20,2:00,6.31987,6.3245,6.31976,6.32397,2977
2018.03.20,3:00,6.32398,6.3254,6.31746,6.32018,4463
2018.03.20,4:00,6.32018,6.32297,6.31837,6.32215,2915
2018.03.20,5:00,6.32213,6.32367,6.3213,6.32247,2237
2018.03.20,6:00,6.32241,6.32265,6.32058,6.32101,2027
2018.03.20,7:00,6.32101,6.32231,6.3201,6.32201,1154
2018.03.20,8:00,6.32204,6.32486,6.3217,6.32474,1794
2018.03.20,9:00,6.32472,6.32545,6.32179,6.32394,2900
2018.03.20,10:00,6.32399,6.32735,6.32291,6.32628,4863
2018.03.20,11:00,6.32637,6.32861,6.32266,6.32271,4395
2018.03.20,12:00,6.32271,6.32827,6.32264,6.32816,5156
2018.03.20,13:00,6.32825,6.32889,6.32547,6.32556,3918
2018.03.20,14:00,6.32556,6.32758,6.32525,6.3272,3793
2018.03.20,15:00,6.32714,6.32962,6.32706,6.32801,4294
2018.03.20,16:00,6.328,6.3326,6.3279,6.3313,6141
2018.03.20,17:00,6.33141,6.33468,6.3314,6.33208,4603
2018.03.20,18:00,6.33202,6.33236,6.32725,6.32988,3419
2018.03.20,19:00,6.33005,6.33208,6.3265,6.33193,2308
2018.03.20,20:00,6.3319,6.3319,6.32815,6.32815,1133
2018.03.20,21:00,6.32815,6.32917,6.32694,6.32895,1193
2018.03.20,22:00,6.32895,6.33196,6.3288,6.33196,815
2018.03.21,1:00,6.3336,6.33361,6.33171,6.3319,116
2018.03.21,2:00,6.33194,6.33416,6.33155,6.33222,1335
2018.03.21,3:00,6.3322,6.33279,6.33057,6.33191,1194
2018.03.21,4:00,6.33195,6.33426,6.32883,6.32998,2188
2018.03.21,5:00,6.32998,6.33052,6.32845,6.32866,2516
2018.03.21,6:00,6.32879,6.32975,6.32766,6.32824,1590
2018.03.21,7:00,6.3283,6.32882,6.3277,6.32797,1020
2018.03.21,8:00,6.32802,6.33105,6.32784,6.33105,918
2018.03.21,9:00,6.331,6.33137,6.3284,6.32892,2141
2018.03.21,10:00,6.32901,6.32967,6.32556,6.32615,2642
2018.03.21,11:00,6.32615,6.32829,6.32563,6.32691,3056
2018.03.21,12:00,6.32691,6.32859,6.32451,6.32534,3350
2018.03.21,13:00,6.32532,6.32607,6.3221,6.3227,2536
2018.03.21,14:00,6.32266,6.32925,6.32253,6.32682,3360
2018.03.21,15:00,6.32682,6.32831,6.32341,6.32345,3131
2018.03.21,16:00,6.3236,6.32605,6.32281,6.32477,2986
2018.03.21,17:00,6.32451,6.32622,6.32291,6.32305,2038
2018.03.21,18:00,6.32305,6.32425,6.31658,6.31872,2214
2018.03.21,19:00,6.31864,6.32241,6.31692,6.32218,1824
2018.03.21,20:00,6.32215,6.32435,6.31933,6.31933,1019
2018.03.21,21:00,6.31821,6.32431,6.30951,6.30951,1755
2018.03.21,22:00,6.30951,6.31,6.30404,6.3043,1067
2018.03.22,1:00,6.30341,6.3066,6.30332,6.30473,1114
2018.03.22,2:00,6.30475,6.30482,6.3029,6.30413,1691
2018.03.22,3:00,6.30412,6.30877,6.30408,6.30652,2483
2018.03.22,4:00,6.3066,6.31217,6.30645,6.31211,2779
2018.03.22,5:00,6.31216,6.31514,6.31113,6.31355,1410
2018.03.22,6:00,6.31354,6.3157,6.31231,6.31231,1654
2018.03.22,7:00,6.3127,6.31567,6.31224,6.3152,768
2018.03.22,8:00,6.3152,6.31788,6.3152,6.31679,1318
2018.03.22,9:00,6.31688,6.31778,6.31345,6.31417,3460
2018.03.22,10:00,6.31417,6.31579,6.30924,6.31412,6127
